"request_time","request_day","number_of_rides","platform","age_range"
"08","01/02/2021","2","web","Unknown"
"08","01/02/2022","5","android","18-24"
"08","01/02/2022","4","android","25-34"
"08","01/02/2022","9","android","35-44"
"08","01/02/2022","1","android","45-54"
"08","01/02/2022","15","android","Unknown"
"08","01/02/2022","9","ios","18-24"
"08","01/02/2022","19","ios","25-34"
"08","01/02/2022","24","ios","35-44"
"08","01/02/2022","10","ios","45-54"
"08","01/02/2022","23","ios","Unknown"
"08","01/02/2022","2","web","18-24"
"08","01/02/2022","1","web","25-34"
"08","01/02/2022","2","web","35-44"
"08","01/02/2022","1","web","Unknown"
"08","01/03/2021","6","android","25-34"
"08","01/03/2021","6","android","35-44"
"08","01/03/2021","1","android","45-54"
"08","01/03/2021","5","android","Unknown"
"08","01/03/2021","4","ios","18-24"
"08","01/03/2021","10","ios","25-34"
"08","01/03/2021","16","ios","35-44"
"08","01/03/2021","5","ios","45-54"
"08","01/03/2021","14","ios","Unknown"
"08","01/03/2021","1","web","25-34"
"08","01/03/2021","2","web","Unknown"
"08","01/03/2022","3","android","35-44"
"08","01/03/2022","3","android","Unknown"
"08","01/03/2022","2","ios","18-24"
"08","01/03/2022","7","ios","25-34"
"08","01/03/2022","7","ios","35-44"
"08","01/03/2022","1","ios","45-54"
"08","01/03/2022","8","ios","Unknown"
"08","01/03/2022","3","web","25-34"
"08","01/04/2021","1","android","18-24"
"08","01/04/2021","2","android","25-34"
"08","01/04/2021","8","android","35-44"
"08","01/04/2021","3","android","45-54"
"08","01/04/2021","10","android","Unknown"
"08","01/04/2021","4","ios","18-24"
"08","01/04/2021","9","ios","25-34"
"08","01/04/2021","8","ios","35-44"
"08","01/04/2021","7","ios","45-54"
"08","01/04/2021","12","ios","Unknown"
"08","01/04/2021","2","web","18-24"
"08","01/04/2021","2","web","25-34"
"08","01/04/2021","7","web","35-44"
"08","01/04/2021","1","web","Unknown"
"08","01/05/2021","4","android","18-24"
"08","01/05/2021","3","android","25-34"
"08","01/05/2021","9","android","35-44"
"08","01/05/2021","6","android","45-54"
"08","01/05/2021","8","android","Unknown"
"08","01/05/2021","5","ios","18-24"
"08","01/05/2021","10","ios","25-34"
"08","01/05/2021","15","ios","35-44"
"08","01/05/2021","11","ios","45-54"
"08","01/05/2021","17","ios","Unknown"
"08","01/05/2021","2","web","18-24"
"08","01/05/2021","2","web","25-34"
"08","01/05/2021","6","web","35-44"
"08","01/05/2021","1","web","45-54"
"08","01/05/2021","3","web","Unknown"
"08","01/06/2021","2","android","18-24"
"08","01/06/2021","10","android","25-34"
"08","01/06/2021","11","android","35-44"
"08","01/06/2021","8","android","45-54"
"08","01/06/2021","10","android","Unknown"
"08","01/06/2021","14","ios","18-24"
"08","01/06/2021","14","ios","25-34"
"08","01/06/2021","14","ios","35-44"
"08","01/06/2021","12","ios","45-54"
"08","01/06/2021","25","ios","Unknown"
"08","01/06/2021","2","web","18-24"
"08","01/06/2021","2","web","25-34"
"08","01/06/2021","4","web","35-44"
"08","01/06/2021","2","web","Unknown"
"08","01/07/2021","2","android","18-24"
"08","01/07/2021","7","android","25-34"
"08","01/07/2021","7","android","35-44"
"08","01/07/2021","7","android","45-54"
"08","01/07/2021","11","android","Unknown"
"08","01/07/2021","7","ios","18-24"
"08","01/07/2021","24","ios","25-34"
"08","01/07/2021","30","ios","35-44"
"08","01/07/2021","15","ios","45-54"
"08","01/07/2021","21","ios","Unknown"
"08","01/07/2021","2","web","18-24"
"08","01/07/2021","5","web","25-34"
"08","01/07/2021","2","web","35-44"
"08","01/07/2021","1","web","45-54"
"08","01/07/2021","5","web","Unknown"
"08","01/08/2021","3","android","18-24"
"08","01/08/2021","11","android","25-34"
"08","01/08/2021","15","android","35-44"
"08","01/08/2021","2","android","45-54"
"08","01/08/2021","15","android","Unknown"
"08","01/08/2021","11","ios","18-24"
"08","01/08/2021","21","ios","25-34"
"08","01/08/2021","19","ios","35-44"
"08","01/08/2021","7","ios","45-54"
"08","01/08/2021","33","ios","Unknown"
"08","01/08/2021","1","web","18-24"
"08","01/08/2021","5","web","25-34"
"08","01/08/2021","10","web","35-44"
"08","01/08/2021","3","web","45-54"
"08","01/08/2021","2","web","Unknown"
"08","01/09/2021","5","android","18-24"
"08","01/09/2021","11","android","25-34"
"08","01/09/2021","10","android","35-44"
"08","01/09/2021","5","android","45-54"
"08","01/09/2021","14","android","Unknown"
"08","01/09/2021","13","ios","18-24"
"08","01/09/2021","27","ios","25-34"
"08","01/09/2021","33","ios","35-44"
"08","01/09/2021","9","ios","45-54"
"08","01/09/2021","35","ios","Unknown"
"08","01/09/2021","2","web","18-24"
"08","01/09/2021","1","web","25-34"
"08","01/09/2021","6","web","35-44"
"08","01/09/2021","2","web","45-54"
"08","01/09/2021","4","web","Unknown"
"08","01/10/2021","8","android","18-24"
"08","01/10/2021","10","android","25-34"
"08","01/10/2021","12","android","35-44"
"08","01/10/2021","9","android","45-54"
"08","01/10/2021","9","android","Unknown"
"08","01/10/2021","14","ios","18-24"
"08","01/10/2021","25","ios","25-34"
"08","01/10/2021","28","ios","35-44"
"08","01/10/2021","11","ios","45-54"
"08","01/10/2021","37","ios","Unknown"
"08","01/10/2021","2","web","18-24"
"08","01/10/2021","2","web","25-34"
"08","01/10/2021","5","web","35-44"
"08","01/10/2021","2","web","45-54"
"08","01/10/2021","5","web","Unknown"
"08","01/11/2021","11","android","18-24"
"08","01/11/2021","9","android","25-34"
"08","01/11/2021","21","android","35-44"
"08","01/11/2021","9","android","45-54"
"08","01/11/2021","22","android","Unknown"
"08","01/11/2021","12","ios","18-24"
"08","01/11/2021","24","ios","25-34"
"08","01/11/2021","36","ios","35-44"
"08","01/11/2021","8","ios","45-54"
"08","01/11/2021","44","ios","Unknown"
"08","01/11/2021","7","web","18-24"
"08","01/11/2021","2","web","25-34"
"08","01/11/2021","6","web","35-44"
"08","01/11/2021","3","web","45-54"
"08","01/11/2021","9","web","Unknown"
"08","01/12/2021","7","android","18-24"
"08","01/12/2021","19","android","25-34"
"08","01/12/2021","24","android","35-44"
"08","01/12/2021","6","android","45-54"
"08","01/12/2021","16","android","Unknown"
"08","01/12/2021","17","ios","18-24"
"08","01/12/2021","32","ios","25-34"
"08","01/12/2021","47","ios","35-44"
"08","01/12/2021","8","ios","45-54"
"08","01/12/2021","43","ios","Unknown"
"08","01/12/2021","3","web","18-24"
"08","01/12/2021","4","web","25-34"
"08","01/12/2021","11","web","35-44"
"08","01/12/2021","4","web","45-54"
"08","01/12/2021","4","web","Unknown"
"08","02/01/2021","1","ios","25-34"
"08","02/01/2022","9","android","18-24"
"08","02/01/2022","13","android","25-34"
"08","02/01/2022","25","android","35-44"
"08","02/01/2022","5","android","45-54"
"08","02/01/2022","25","android","Unknown"
"08","02/01/2022","17","ios","18-24"
"08","02/01/2022","43","ios","25-34"
"08","02/01/2022","49","ios","35-44"
"08","02/01/2022","10","ios","45-54"
"08","02/01/2022","53","ios","Unknown"
"08","02/01/2022","4","web","18-24"
"08","02/01/2022","4","web","25-34"
"08","02/01/2022","9","web","35-44"
"08","02/01/2022","1","web","45-54"
"08","02/01/2022","12","web","Unknown"
"08","02/02/2021","2","android","18-24"
"08","02/02/2021","2","android","25-34"
"08","02/02/2021","1","android","35-44"
"08","02/02/2021","1","android","45-54"
"08","02/02/2021","1","android","Unknown"
"08","02/02/2021","3","ios","18-24"
"08","02/02/2021","3","ios","25-34"
"08","02/02/2021","7","ios","35-44"
"08","02/02/2021","1","ios","45-54"
"08","02/02/2021","2","ios","Unknown"
"08","02/02/2021","1","web","25-34"
"08","02/02/2021","2","web","35-44"
"08","02/02/2021","2","web","Unknown"
"08","02/02/2022","3","android","25-34"
"08","02/02/2022","10","android","35-44"
"08","02/02/2022","5","android","45-54"
"08","02/02/2022","13","android","Unknown"
"08","02/02/2022","10","ios","18-24"
"08","02/02/2022","11","ios","25-34"
"08","02/02/2022","28","ios","35-44"
"08","02/02/2022","15","ios","45-54"
"08","02/02/2022","24","ios","Unknown"
"08","02/02/2022","1","web","18-24"
"08","02/02/2022","2","web","25-34"
"08","02/02/2022","4","web","35-44"
"08","02/02/2022","1","web","45-54"
"08","02/03/2021","2","android","25-34"
"08","02/03/2021","8","android","35-44"
"08","02/03/2021","2","android","45-54"
"08","02/03/2021","6","android","Unknown"
"08","02/03/2021","3","ios","18-24"
"08","02/03/2021","9","ios","25-34"
"08","02/03/2021","15","ios","35-44"
"08","02/03/2021","2","ios","45-54"
"08","02/03/2021","14","ios","Unknown"
"08","02/03/2021","8","web","35-44"
"08","02/03/2021","1","web","45-54"
"08","02/03/2022","3","android","18-24"
"08","02/03/2022","1","android","25-34"
"08","02/03/2022","3","android","35-44"
"08","02/03/2022","2","android","45-54"
"08","02/03/2022","3","android","Unknown"
"08","02/03/2022","2","ios","18-24"
"08","02/03/2022","4","ios","25-34"
"08","02/03/2022","10","ios","35-44"
"08","02/03/2022","2","ios","45-54"
"08","02/03/2022","4","ios","Unknown"
"08","02/03/2022","1","web","25-34"
"08","02/03/2022","1","web","45-54"
"08","02/04/2021","1","android","18-24"
"08","02/04/2021","7","android","25-34"
"08","02/04/2021","12","android","35-44"
"08","02/04/2021","2","android","45-54"
"08","02/04/2021","6","android","Unknown"
"08","02/04/2021","6","ios","18-24"
"08","02/04/2021","10","ios","25-34"
"08","02/04/2021","13","ios","35-44"
"08","02/04/2021","7","ios","45-54"
"08","02/04/2021","10","ios","Unknown"
"08","02/04/2021","1","web","25-34"
"08","02/04/2021","5","web","Unknown"
"08","02/04/2022","1","android","Unknown"
"08","02/04/2022","1","ios","Unknown"
"08","02/05/2021","4","android","18-24"
"08","02/05/2021","8","android","25-34"
"08","02/05/2021","12","android","35-44"
"08","02/05/2021","5","android","45-54"
"08","02/05/2021","8","android","Unknown"
"08","02/05/2021","6","ios","18-24"
"08","02/05/2021","14","ios","25-34"
"08","02/05/2021","14","ios","35-44"
"08","02/05/2021","4","ios","45-54"
"08","02/05/2021","20","ios","Unknown"
"08","02/05/2021","1","web","18-24"
"08","02/05/2021","2","web","25-34"
"08","02/05/2021","4","web","35-44"
"08","02/05/2021","1","web","45-54"
"08","02/05/2021","4","web","Unknown"
"08","02/06/2021","8","android","18-24"
"08","02/06/2021","10","android","25-34"
"08","02/06/2021","12","android","35-44"
"08","02/06/2021","2","android","45-54"
"08","02/06/2021","17","android","Unknown"
"08","02/06/2021","12","ios","18-24"
"08","02/06/2021","16","ios","25-34"
"08","02/06/2021","20","ios","35-44"
"08","02/06/2021","6","ios","45-54"
"08","02/06/2021","15","ios","Unknown"
"08","02/06/2021","2","web","18-24"
"08","02/06/2021","4","web","25-34"
"08","02/06/2021","6","web","35-44"
"08","02/06/2021","1","web","45-54"
"08","02/06/2021","2","web","Unknown"
"08","02/07/2021","7","android","18-24"
"08","02/07/2021","3","android","25-34"
"08","02/07/2021","8","android","35-44"
"08","02/07/2021","5","android","45-54"
"08","02/07/2021","15","android","Unknown"
"08","02/07/2021","4","ios","18-24"
"08","02/07/2021","16","ios","25-34"
"08","02/07/2021","32","ios","35-44"
"08","02/07/2021","6","ios","45-54"
"08","02/07/2021","24","ios","Unknown"
"08","02/07/2021","3","web","18-24"
"08","02/07/2021","4","web","25-34"
"08","02/07/2021","2","web","35-44"
"08","02/07/2021","9","web","Unknown"
"08","02/08/2021","8","android","18-24"
"08","02/08/2021","4","android","25-34"
"08","02/08/2021","15","android","35-44"
"08","02/08/2021","3","android","45-54"
"08","02/08/2021","16","android","Unknown"
"08","02/08/2021","8","ios","18-24"
"08","02/08/2021","20","ios","25-34"
"08","02/08/2021","28","ios","35-44"
"08","02/08/2021","7","ios","45-54"
"08","02/08/2021","29","ios","Unknown"
"08","02/08/2021","1","web","18-24"
"08","02/08/2021","6","web","25-34"
"08","02/08/2021","4","web","35-44"
"08","02/08/2021","1","web","45-54"
"08","02/08/2021","5","web","Unknown"
"08","02/09/2021","5","android","18-24"
"08","02/09/2021","13","android","25-34"
"08","02/09/2021","18","android","35-44"
"08","02/09/2021","6","android","45-54"
"08","02/09/2021","20","android","Unknown"
"08","02/09/2021","9","ios","18-24"
"08","02/09/2021","26","ios","25-34"
"08","02/09/2021","36","ios","35-44"
"08","02/09/2021","12","ios","45-54"
"08","02/09/2021","37","ios","Unknown"
"08","02/09/2021","2","web","18-24"
"08","02/09/2021","3","web","25-34"
"08","02/09/2021","5","web","35-44"
"08","02/09/2021","2","web","45-54"
"08","02/09/2021","4","web","Unknown"
"08","02/10/2021","4","android","18-24"
"08","02/10/2021","14","android","25-34"
"08","02/10/2021","21","android","35-44"
"08","02/10/2021","6","android","45-54"
"08","02/10/2021","17","android","Unknown"
"08","02/10/2021","9","ios","18-24"
"08","02/10/2021","19","ios","25-34"
"08","02/10/2021","46","ios","35-44"
"08","02/10/2021","17","ios","45-54"
"08","02/10/2021","38","ios","Unknown"
"08","02/10/2021","4","web","18-24"
"08","02/10/2021","10","web","35-44"
"08","02/10/2021","2","web","45-54"
"08","02/10/2021","5","web","Unknown"
"08","02/11/2021","4","android","18-24"
"08","02/11/2021","14","android","25-34"
"08","02/11/2021","22","android","35-44"
"08","02/11/2021","7","android","45-54"
"08","02/11/2021","20","android","Unknown"
"08","02/11/2021","10","ios","18-24"
"08","02/11/2021","17","ios","25-34"
"08","02/11/2021","26","ios","35-44"
"08","02/11/2021","11","ios","45-54"
"08","02/11/2021","42","ios","Unknown"
"08","02/11/2021","4","web","18-24"
"08","02/11/2021","5","web","25-34"
"08","02/11/2021","8","web","35-44"
"08","02/11/2021","2","web","45-54"
"08","02/11/2021","3","web","Unknown"
"08","02/12/2021","5","android","18-24"
"08","02/12/2021","11","android","25-34"
"08","02/12/2021","23","android","35-44"
"08","02/12/2021","9","android","45-54"
"08","02/12/2021","17","android","Unknown"
"08","02/12/2021","12","ios","18-24"
"08","02/12/2021","24","ios","25-34"
"08","02/12/2021","53","ios","35-44"
"08","02/12/2021","15","ios","45-54"
"08","02/12/2021","48","ios","Unknown"
"08","02/12/2021","3","web","18-24"
"08","02/12/2021","3","web","25-34"
"08","02/12/2021","9","web","35-44"
"08","02/12/2021","4","web","45-54"
"08","02/12/2021","3","web","Unknown"
"08","03/01/2021","1","android","35-44"
"08","03/01/2021","1","ios","35-44"
"08","03/01/2021","1","ios","Unknown"
"08","03/01/2022","9","android","18-24"
"08","03/01/2022","16","android","25-34"
"08","03/01/2022","12","android","35-44"
"08","03/01/2022","9","android","45-54"
"08","03/01/2022","24","android","Unknown"
"08","03/01/2022","23","ios","18-24"
"08","03/01/2022","26","ios","25-34"
"08","03/01/2022","39","ios","35-44"
"08","03/01/2022","14","ios","45-54"
"08","03/01/2022","54","ios","Unknown"
"08","03/01/2022","4","web","18-24"
"08","03/01/2022","3","web","25-34"
"08","03/01/2022","8","web","35-44"
"08","03/01/2022","4","web","45-54"
"08","03/01/2022","7","web","Unknown"
"08","03/02/2021","1","android","18-24"
"08","03/02/2021","1","android","25-34"
"08","03/02/2021","3","android","35-44"
"08","03/02/2021","1","android","45-54"
"08","03/02/2021","5","android","Unknown"
"08","03/02/2021","2","ios","18-24"
"08","03/02/2021","5","ios","25-34"
"08","03/02/2021","4","ios","35-44"
"08","03/02/2021","3","ios","45-54"
"08","03/02/2021","8","ios","Unknown"
"08","03/02/2021","1","web","18-24"
"08","03/02/2021","2","web","25-34"
"08","03/02/2021","1","web","35-44"
"08","03/02/2021","1","web","45-54"
"08","03/02/2022","3","android","18-24"
"08","03/02/2022","12","android","25-34"
"08","03/02/2022","6","android","35-44"
"08","03/02/2022","1","android","45-54"
"08","03/02/2022","10","android","Unknown"
"08","03/02/2022","9","ios","18-24"
"08","03/02/2022","15","ios","25-34"
"08","03/02/2022","16","ios","35-44"
"08","03/02/2022","5","ios","45-54"
"08","03/02/2022","22","ios","Unknown"
"08","03/02/2022","3","web","18-24"
"08","03/02/2022","1","web","25-34"
"08","03/02/2022","4","web","35-44"
"08","03/02/2022","1","web","Unknown"
"08","03/03/2021","1","android","18-24"
"08","03/03/2021","7","android","25-34"
"08","03/03/2021","8","android","35-44"
"08","03/03/2021","1","android","45-54"
"08","03/03/2021","8","android","Unknown"
"08","03/03/2021","5","ios","18-24"
"08","03/03/2021","11","ios","25-34"
"08","03/03/2021","15","ios","35-44"
"08","03/03/2021","3","ios","45-54"
"08","03/03/2021","14","ios","Unknown"
"08","03/03/2021","1","web","18-24"
"08","03/03/2021","3","web","25-34"
"08","03/03/2021","1","web","35-44"
"08","03/03/2021","4","web","Unknown"
"08","03/03/2022","4","android","25-34"
"08","03/03/2022","4","android","35-44"
"08","03/03/2022","1","android","45-54"
"08","03/03/2022","9","android","Unknown"
"08","03/03/2022","3","ios","18-24"
"08","03/03/2022","3","ios","25-34"
"08","03/03/2022","4","ios","35-44"
"08","03/03/2022","1","ios","45-54"
"08","03/03/2022","7","ios","Unknown"
"08","03/03/2022","1","web","25-34"
"08","03/03/2022","1","web","35-44"
"08","03/04/2021","1","android","18-24"
"08","03/04/2021","2","android","25-34"
"08","03/04/2021","9","android","35-44"
"08","03/04/2021","1","android","45-54"
"08","03/04/2021","4","android","Unknown"
"08","03/04/2021","4","ios","18-24"
"08","03/04/2021","19","ios","25-34"
"08","03/04/2021","12","ios","35-44"
"08","03/04/2021","5","ios","45-54"
"08","03/04/2021","19","ios","Unknown"
"08","03/04/2021","1","web","18-24"
"08","03/04/2021","5","web","25-34"
"08","03/04/2021","1","web","35-44"
"08","03/04/2021","1","web","45-54"
"08","03/04/2021","3","web","Unknown"
"08","03/04/2022","1","ios","35-44"
"08","03/05/2021","5","android","18-24"
"08","03/05/2021","3","android","25-34"
"08","03/05/2021","7","android","35-44"
"08","03/05/2021","4","android","45-54"
"08","03/05/2021","9","android","Unknown"
"08","03/05/2021","8","ios","18-24"
"08","03/05/2021","16","ios","25-34"
"08","03/05/2021","21","ios","35-44"
"08","03/05/2021","4","ios","45-54"
"08","03/05/2021","12","ios","Unknown"
"08","03/05/2021","1","web","18-24"
"08","03/05/2021","3","web","25-34"
"08","03/05/2021","3","web","35-44"
"08","03/05/2021","3","web","45-54"
"08","03/05/2021","1","web","Unknown"
"08","03/06/2021","2","android","18-24"
"08","03/06/2021","9","android","25-34"
"08","03/06/2021","11","android","35-44"
"08","03/06/2021","4","android","45-54"
"08","03/06/2021","4","android","Unknown"
"08","03/06/2021","5","ios","18-24"
"08","03/06/2021","5","ios","25-34"
"08","03/06/2021","23","ios","35-44"
"08","03/06/2021","7","ios","45-54"
"08","03/06/2021","27","ios","Unknown"
"08","03/06/2021","2","web","18-24"
"08","03/06/2021","1","web","25-34"
"08","03/06/2021","1","web","35-44"
"08","03/06/2021","1","web","45-54"
"08","03/06/2021","5","web","Unknown"
"08","03/07/2021","6","android","18-24"
